fecha_iso,fecha_publicada,USDPEN,EURUSD,GBPUSD,CNHUSD,JPYUSD,ARSUSD,AUDUSD,BOBUSD,BRLUSD,CADUSD,CHFUSD,CLPUSD,COPUSD,HKDUSD,INRUSD,KRWUSD,MXNUSD,NOKUSD,PYGUSD,SEKUSD,SGDUSD,THBUSD,TRYUSD,UYUUSD
2026-04-17,17/04/2026,3.438,1.179522978475858,1.3550139616055845,0.14669400814426992,0.006321989528795811,0.0007329842931937172,0.7184938917975566,0.14577312390924954,0.2005500290866783,0.7314220477021524,1.2827091332169864,0.0011431064572425828,0.0002789412449098313,0.12771698662012798,0.010762070971495055,0.0006849912739965095,0.05788190808609657,0.10675392670157068,0.00015706806282722512,0.1094630599185573,0.7876500872600348,0.03139906922629436,0.022294066317626527,0.02528388598022106
2026-04-20,20/04/2026,3.436,1.1784121071012805,1.3537299185098952,0.14669004656577417,0.006298894062863795,0.0007270081490104773,0.7174630384167636,0.14584487776484284,0.20083090803259604,0.7330841094295693,1.2846871362048893,0.0011338766006984866,0.00027997671711292197,0.12770314318975554,0.010738940628637951,0.0006789871944121071,0.05774912689173457,0.10737107101280559,0.0001580325960419092,0.10960506402793947,0.7873399301513387,0.03125,0.022300058207217695,0.02519499417927823
2026-04-21,21/04/2026,3.437,1.174674134419552,1.3508038987489088,0.14649694501018332,0.0062778585976141985,0.0007279604306080884,0.7154608670352052,0.14579196974105324,0.2014058772185045,0.7321719522839686,1.2809019493744545,0.0011219086412569102,0.00027989525749199886,0.12770090194937447,0.010695955775385513,0.0006750072737852779,0.057649112598196106,0.10708903113180099,0.00015885947046843178,0.1090221123072447,0.7852379982542915,0.031059063136456212,0.0222860052371254,0.025363107361070704
2026-04-22,22/04/2026,3.44,1.1710970930232558,1.3511688953488372,0.14645813953488374,0.006272093023255814,0.0007258720930232559,0.7160758720930233,0.14578313953488373,0.20136511627906978,0.7319040697674418,1.2751848837209303,0.0011270348837209303,0.0002811046511627907,0.12766802325581397,0.010661918604651164,0.0006758720930232558,0.05767209302325582,0.10761889534883722,0.00015813953488372093,0.10865203488372094,0.784068023255814,0.03100901162790698,0.022261046511627906,0.02526395348837209
2026-04-23,23/04/2026,3.459,1.1691801098583405,1.3477088753975137,0.14639086441167967,0.006267129228100607,0.0007189939288811796,0.7141838681699914,0.14577912691529343,0.20078693263949118,0.730139924833767,1.2725880312228968,0.0011179531656548135,0.00028100607111882045,0.12766695576756287,0.010625903440300665,0.0006759178953454755,0.05745995952587452,0.10717808615206706,0.0001581381902283897,0.10815987279560565,0.7830849956634865,0.03084099450708297,0.022263081815553625,0.025189071986123156
2026-04-24,24/04/2026,3.473,1.1713720126691622,1.351898934638641,0.14638496976677226,0.006272962856320185,0.0007149438525770228,0.7148980708321336,0.1457731068240714,0.19968787791534698,0.731528937517996,1.2732369709185143,0.0011180535560034552,0.0002810250503887129,0.12764900662251658,0.010610135329686151,0.000678088108263749,0.05745004319032537,0.10720011517420099,0.00015894039735099338,0.10834206737690757,0.783575871004895,0.030921105672329398,0.022213936078318456,0.02528390440541319
2026-04-27,27/04/2026,3.505,1.1723329529243938,1.3539129814550643,0.14650299572039943,0.006273894436519258,0.0007061340941512126,0.7189069900142654,0.14577289586305278,0.20115092724679032,0.7342139800285307,1.2730738944365194,0.0011189728958630528,0.0002750356633380885,0.12759800285306705,0.010617118402282456,0.0006778887303851641,0.05752696148359487,0.10763109843081313,0.0001600570613409415,0.10846305278174037,0.7847449358059915,0.030887018544935804,0.022213980028530672,0.02517888730385164
2026-04-28,28/04/2026,3.516,1.171509101251422,1.3518990329920364,0.1462650739476678,0.006267918088737201,0.0007118885096700796,0.7185460750853242,0.14577303754266213,0.20067007963594993,0.731207906712173,1.2674269055745166,0.001127133105802048,0.000277872582480091,0.12760494880546075,0.01057707622298066,0.0006788964732650738,0.057531001137656426,0.10737798634812287,0.00016097838452787259,0.10787997724687144,0.7835759385665529,0.030775881683731514,0.02220108077360637,0.02507792946530148
2026-04-29,29/04/2026,3.527,1.168360929968812,1.3484360646441735,0.14623305925715904,0.0062398639070031185,0.0007190246668556847,0.7125548624893677,0.1458449106889708,0.20010802381627443,0.7309940459313864,1.2650221151119931,0.0011049050184292598,0.00027587184576127017,0.12761497022965693,0.010544088460447971,0.0006719591721009357,0.05711908137227105,0.10739495321803232,0.00016387865041111424,0.10753303090445138,0.7809449957470938,0.03055798128721293,0.022191097249787354,0.024829033172667988
2026-04-30,30/04/2026,3.517,1.1728831390389536,1.358696047767984,0.14646204151265282,0.006392948535683822,0.0007199317600227467,0.7187520614159796,0.14583593972135345,0.20151094682968437,0.7347540517486495,1.2786090417969862,0.001112880295706568,0.00027495024168325277,0.12765396644867785,0.010537105487631504,0.000676997441000853,0.0571831106056298,0.10773898208700597,0.00016804094398635203,0.10829400056866648,0.7852991185669604,0.030760022746659087,0.022131930622689793,0.02487887404037532
